step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
210,0,7.0,-29.246,0,0,-0.166978,0.419252,0.430200,1.598932,-0.003836,0.842447,-0.174027,0.494716,0.448650,1.559865,-0.005986,0.851331,-0.174027,0.494716,0.448650,1.559865,-0.005986,0.851331,-0.174027,0.494716,0.448650,1.559865,-0.005987,0.851331,-5.539459,15.747299,14.280960,49.652054,-0.190559,50.078278,-5.539459,15.747299,14.280960,49.652054,-0.190559,50.078278,1901,2244,2215,2571,2043,2651,,0,,,,1.49,,0.03,0.47,1.82,33.19
211,0,7.033333333333333,-29.229,0,0,-0.166978,0.419252,0.430200,1.596187,-0.003836,0.842447,-0.172764,0.494610,0.449419,1.559400,-0.005687,0.851573,-0.172764,0.494610,0.449419,1.559400,-0.005687,0.851573,-0.172764,0.494610,0.449419,1.559400,-0.005687,0.851573,-5.499245,15.743912,14.305450,49.637238,-0.181023,50.092548,-5.499245,15.743912,14.305450,49.637238,-0.181023,50.092548,1902,2244,2215,2571,2043,2651,,0,,,,1.73,,0.03,0.46,1.60,33.19
212,0,7.066666666666666,-29.637,0,0,-0.166978,0.419252,0.430200,1.590698,-0.003836,0.842447,-0.170892,0.493968,0.450567,1.559617,-0.005219,0.851988,-0.170892,0.493968,0.450567,1.559617,-0.005219,0.851988,-0.170892,0.493968,0.450567,1.559617,-0.005219,0.851988,-5.439644,15.723480,14.341988,49.644165,-0.166115,50.116940,-5.439644,15.723480,14.341988,49.644165,-0.166115,50.116940,1902,2244,2216,2571,2044,2652,,0,,,,1.35,,0.03,0.41,1.60,33.15
213,0,7.1,-29.655,0,0,-0.166978,0.419252,0.430200,1.587952,-0.003836,0.842447,-0.168233,0.492881,0.452038,1.560407,-0.004572,0.852516,-0.168233,0.492881,0.452038,1.560407,-0.004572,0.852516,-0.168233,0.492881,0.452038,1.560407,-0.004571,0.852516,-5.355011,15.688873,14.388802,49.669296,-0.145515,50.147999,-5.355011,15.688873,14.388802,49.669296,-0.145515,50.147999,1903,2244,2216,2571,2044,2652,,0,,,,1.45,,0.02,0.39,1.54,33.19
214,0,7.133333333333334,-29.588,0,0,-0.166978,0.419252,0.430200,1.587952,-0.003836,0.842447,-0.164817,0.491409,0.453763,1.561674,-0.003756,0.853035,-0.164817,0.491409,0.453763,1.561674,-0.003756,0.853035,-0.164817,0.491409,0.453763,1.561674,-0.003756,0.853035,-5.246292,15.642036,14.443741,49.709625,-0.119568,50.178539,-5.246292,15.642036,14.443741,49.709625,-0.119568,50.178539,1904,2243,2217,2572,2045,2653,,0,,,,1.50,,0.03,0.41,1.54,33.21
215,0,7.166666666666667,-29.182,0,0,-0.166978,0.419252,0.430200,1.587952,-0.003836,0.842447,-0.160829,0.489606,0.455638,1.563280,-0.002794,0.853406,-0.160829,0.489606,0.455638,1.563280,-0.002794,0.853406,-0.160829,0.489606,0.455638,1.563280,-0.002794,0.853406,-5.119339,15.584633,14.503395,49.760757,-0.088943,50.200325,-5.119339,15.584633,14.503395,49.760757,-0.088943,50.200325,1905,2243,2217,2573,2045,2653,,0,,,,1.61,,0.03,0.50,1.68,33.14
216,0,7.2,-29.597,0,0,-0.166978,0.419252,0.430200,1.587952,-0.003836,0.842447,-0.156435,0.487541,0.457562,1.565062,-0.001721,0.853573,-0.156435,0.487541,0.457562,1.565062,-0.001721,0.853573,-0.156435,0.487541,0.457562,1.565062,-0.001721,0.853573,-4.979477,15.518929,14.564644,49.817474,-0.054787,50.210201,-4.979477,15.518929,14.564644,49.817474,-0.054787,50.210201,1907,2242,2218,2573,2046,2653,,0,,,,1.45,,0.03,0.41,1.57,33.21
217,0,7.233333333333333,-29.206,0,0,-0.166978,0.419252,0.435861,1.587952,-0.003836,0.842447,-0.151818,0.485345,0.459441,1.566801,-0.000586,0.853620,-0.151818,0.485345,0.459441,1.566801,-0.000586,0.853620,-0.151817,0.485345,0.459441,1.566801,-0.000586,0.853620,-4.832497,15.449013,14.624474,49.872833,-0.018639,50.212921,-4.832497,15.449013,14.624474,49.872833,-0.018639,50.212921,1908,2241,2219,2574,2047,2653,,0,,,,1.64,,0.03,0.45,1.67,33.19
218,0,7.266666666666667,-29.288,0,0,-0.166978,0.419252,0.438691,1.587952,-0.003836,0.842447,-0.147261,0.483136,0.461185,1.568349,0.000557,0.853683,-0.147261,0.483136,0.461185,1.568349,0.000557,0.853683,-0.147261,0.483136,0.461185,1.568349,0.000557,0.853683,-4.687469,15.378693,14.679955,49.922089,0.017738,50.216675,-4.687469,15.378693,14.679955,49.922089,0.017738,50.216675,1909,2240,2219,2574,2047,2653,,0,,,,1.55,,0.04,0.47,1.64,33.10
219,0,7.3,-29.539,0,0,-0.166978,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.143049,0.480997,0.462731,1.569666,0.001653,0.853782,-0.143049,0.480997,0.462731,1.569666,0.001653,0.853782,-0.143049,0.480997,0.462731,1.569666,0.001653,0.853782,-4.553375,15.310600,14.729179,49.964020,0.052605,50.222462,-4.553375,15.310600,14.729179,49.964020,0.052605,50.222462,1910,2240,2220,2575,2048,2653,,0,,,,1.51,,0.03,0.40,1.60,33.19
220,0,7.333333333333333,-29.538,0,0,-0.166978,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.139354,0.479034,0.464012,1.570714,0.002658,0.853701,-0.139354,0.479034,0.464012,1.570714,0.002658,0.853701,-0.139354,0.479034,0.464012,1.570714,0.002658,0.853701,-4.435776,15.248131,14.769951,49.997360,0.084602,50.217693,-4.435776,15.248131,14.769951,49.997360,0.084602,50.217693,1912,2239,2220,2575,2049,2653,,0,,,,1.49,,0.03,0.41,1.60,33.19
221,0,7.366666666666666,-29.236,0,0,-0.166978,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.136263,0.477416,0.464949,1.571357,0.003544,0.853139,-0.136263,0.477416,0.464949,1.571357,0.003544,0.853139,-0.136263,0.477416,0.464949,1.571357,0.003544,0.853139,-4.337387,15.196609,14.799774,50.017853,0.112823,50.184650,-4.337387,15.196609,14.799774,50.017853,0.112823,50.184650,1912,2238,2221,2575,2049,2653,,0,,,,1.49,,0.02,0.43,1.88,33.20
222,0,7.4,-29.357,0,0,-0.166978,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.133851,0.476281,0.465498,1.571497,0.004298,0.852027,-0.133851,0.476281,0.465498,1.571497,0.004298,0.852027,-0.133851,0.476281,0.465498,1.571497,0.004298,0.852027,-4.260597,15.160492,14.817261,50.022293,0.136803,50.119209,-4.260597,15.160492,14.817261,50.022293,0.136803,50.119209,1913,2238,2221,2576,2050,2652,,0,,,,1.51,,0.02,0.40,1.72,33.17
223,0,7.433333333333334,-29.395,0,0,-0.166978,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.132128,0.475659,0.465696,1.571196,0.004915,0.850617,-0.132128,0.475659,0.465696,1.571196,0.004915,0.850617,-0.132128,0.475659,0.465696,1.571196,0.004915,0.850617,-4.205772,15.140686,14.823570,50.012726,0.156441,50.036263,-4.205772,15.140686,14.823570,50.012726,0.156441,50.036263,1914,2238,2221,2575,2050,2651,,0,,,,1.51,,0.03,0.47,1.66,33.20
224,0,7.466666666666667,-29.142,0,0,-0.166978,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.131049,0.475479,0.465575,1.570578,0.005396,0.849279,-0.131049,0.475479,0.465575,1.570578,0.005396,0.849279,-0.131049,0.475479,0.465575,1.570578,0.005396,0.849279,-4.171425,15.134956,14.819695,49.993057,0.171768,49.957561,-4.171425,15.134956,14.819695,49.993057,0.171768,49.957561,1914,2238,2221,2575,2051,2649,,0,,,,1.61,,0.06,0.48,1.72,33.15
225,0,7.5,-29.686,0,0,-0.166978,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.130545,0.475616,0.465107,1.569655,0.005749,0.848214,-0.130545,0.475616,0.465107,1.569655,0.005749,0.848214,-0.130545,0.475616,0.465107,1.569655,0.005749,0.848214,-4.155380,15.139343,14.804817,49.963669,0.182999,49.894932,-4.155380,15.139343,14.804817,49.963669,0.182999,49.894932,1914,2238,2221,2575,2051,2648,,0,,,,1.43,,0.02,0.40,1.51,33.20
226,0,7.533333333333333,-28.749,0,0,-0.166978,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.130494,0.475909,0.464378,1.568504,0.005992,0.847297,-0.130494,0.475909,0.464378,1.568504,0.005992,0.847297,-0.130494,0.475909,0.464378,1.568504,0.005992,0.847297,-4.153763,15.148636,14.781616,49.927017,0.190735,49.840981,-4.153763,15.148636,14.781616,49.927017,0.190735,49.840981,1914,2238,2221,2574,2051,2648,,0,,,,1.80,,0.04,0.68,1.70,33.13
227,0,7.566666666666666,-29.496,0,0,-0.163535,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.130710,0.476180,0.463691,1.567430,0.006152,0.846184,-0.130710,0.476180,0.463691,1.567430,0.006152,0.846184,-0.130710,0.476180,0.463691,1.567430,0.006152,0.846184,-4.160629,15.157280,14.759743,49.892853,0.195839,49.775528,-4.160629,15.157280,14.759743,49.892853,0.195839,49.775528,1914,2238,2220,2574,2051,2647,,0,,,,1.53,,0.03,0.42,1.59,33.18
228,0,7.6,-29.213,0,0,-0.160092,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.131001,0.476339,0.463394,1.566725,0.006256,0.844474,-0.131001,0.476339,0.463394,1.566725,0.006256,0.844474,-0.131001,0.476339,0.463394,1.566725,0.006256,0.844474,-4.169876,15.162346,14.750290,49.870422,0.199142,49.674942,-4.169876,15.162346,14.750290,49.870422,0.199142,49.674942,1914,2238,2220,2574,2051,2645,,0,,,,1.59,,0.03,0.44,1.76,33.17
229,0,7.633333333333334,-29.351,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.131186,0.476438,0.463606,1.566340,0.006326,0.841766,-0.131186,0.476438,0.463606,1.566340,0.006326,0.841766,-0.131186,0.476438,0.463606,1.566340,0.006326,0.841766,-4.175774,15.165497,14.757027,49.858139,0.201378,49.515640,-4.175774,15.165497,14.757027,49.858139,0.201378,49.515640,1914,2238,2220,2574,2051,2643,,0,,,,1.61,,0.03,0.44,1.64,33.19
230,0,7.666666666666667,-29.522,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.131158,0.476610,0.464140,1.565961,0.006381,0.837692,-0.131158,0.476610,0.464140,1.565961,0.006381,0.837692,-0.131158,0.476610,0.464140,1.565960,0.006381,0.837692,-4.174896,15.170959,14.774025,49.846069,0.203117,49.276001,-4.174896,15.170959,14.774025,49.846069,0.203117,49.276001,1914,2238,2220,2573,2051,2639,,0,,,,1.52,,0.02,0.46,1.54,33.17
231,0,7.7,-29.468,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.130873,0.476942,0.464711,1.565370,0.006431,0.831815,-0.130873,0.476942,0.464711,1.565370,0.006431,0.831815,-0.130873,0.476942,0.464711,1.565370,0.006431,0.831815,-4.165810,15.181541,14.792213,49.827271,0.204704,48.930286,-4.165810,15.181541,14.792213,49.827271,0.204704,48.930286,1914,2238,2221,2573,2051,2634,,0,,,,1.49,,0.03,0.42,1.64,33.21
232,0,7.733333333333333,-29.460,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.842447,-0.130409,0.477416,0.465133,1.564625,0.006475,0.823675,-0.130409,0.477416,0.465133,1.564625,0.006475,0.823675,-0.130409,0.477416,0.465133,1.564625,0.006475,0.823674,-4.151054,15.196625,14.805641,49.803558,0.206116,48.451443,-4.151054,15.196625,14.805641,49.803558,0.206116,48.451443,1914,2238,2221,2573,2051,2627,,0,,,,1.51,,0.03,0.43,1.60,33.23
233,0,7.766666666666667,-29.222,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.840123,-0.129890,0.477923,0.465345,1.563976,0.006513,0.812853,-0.129890,0.477923,0.465345,1.563976,0.006513,0.812853,-0.129890,0.477923,0.465345,1.563976,0.006513,0.812853,-4.134521,15.212761,14.812386,49.782913,0.207329,47.814877,-4.134521,15.212761,14.812386,49.782913,0.207329,47.814877,1914,2238,2221,2573,2051,2618,,0,,,,1.54,,0.03,0.46,1.73,33.13
234,0,7.8,-29.290,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.833151,-0.129390,0.478370,0.465334,1.563608,0.006545,0.799075,-0.129390,0.478370,0.465334,1.563608,0.006545,0.799075,-0.129390,0.478370,0.465334,1.563608,0.006545,0.799075,-4.118599,15.226982,14.812027,49.771194,0.208321,47.004433,-4.118599,15.226982,14.812027,49.771194,0.208321,47.004433,1914,2239,2221,2573,2051,2606,,0,,,,1.49,,0.03,0.43,1.81,33.21
235,0,7.833333333333333,-29.309,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.825017,-0.128898,0.478716,0.465125,1.563580,0.006564,0.782229,-0.128898,0.478716,0.465125,1.563580,0.006564,0.782229,-0.128899,0.478716,0.465125,1.563580,0.006564,0.782229,-4.102966,15.237999,14.805374,49.770309,0.208939,46.013458,-4.102966,15.237999,14.805374,49.770309,0.208939,46.013458,1915,2239,2221,2573,2051,2592,,0,,,,1.54,,0.03,0.43,1.65,33.17
236,0,7.866666666666666,-28.257,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.814559,-0.128398,0.478929,0.464787,1.563905,0.006564,0.762359,-0.128398,0.478929,0.464787,1.563905,0.006564,0.762359,-0.128398,0.478929,0.464787,1.563905,0.006564,0.762359,-4.087029,15.244766,14.794624,49.780624,0.208939,44.844627,-4.087029,15.244766,14.794624,49.780624,0.208939,44.844627,1915,2239,2221,2573,2051,2575,,0,,,,2.23,,0.03,0.42,2.03,33.14
237,0,7.9,-28.182,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.802939,-0.127940,0.478990,0.464379,1.564533,0.006538,0.739620,-0.127940,0.478990,0.464379,1.564533,0.006538,0.739620,-0.127940,0.478990,0.464379,1.564533,0.006538,0.739620,-4.072472,15.246727,14.781631,49.800613,0.208115,43.507030,-4.072472,15.246727,14.781631,49.800613,0.208115,43.507030,1915,2239,2221,2573,2051,2555,,0,,,,1.47,,0.03,1.53,1.78,33.20
238,0,7.933333333333334,-27.866,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.788995,-0.127588,0.478916,0.463928,1.565331,0.006484,0.714178,-0.127588,0.478916,0.463928,1.565331,0.006484,0.714178,-0.127588,0.478916,0.463928,1.565330,0.006484,0.714178,-4.061256,15.244362,14.767281,49.826019,0.206398,42.010441,-4.061256,15.244362,14.767281,49.826019,0.206398,42.010441,1915,2239,2220,2573,2051,2533,,0,,,,1.57,,0.03,1.70,1.79,33.11
239,0,7.966666666666667,-28.686,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.771565,-0.127317,0.478730,0.463501,1.566195,0.006410,0.686230,-0.127317,0.478730,0.463501,1.566195,0.006410,0.686230,-0.127317,0.478730,0.463501,1.566196,0.006410,0.686230,-4.052628,15.238441,14.753708,49.853546,0.204025,40.366455,-4.052628,15.238441,14.753708,49.853546,0.204025,40.366455,1915,2239,2220,2574,2051,2509,,0,,,,1.44,,0.02,0.40,2.44,33.18
240,0,8.0,-29.605,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.751811,-0.127085,0.478506,0.463146,1.567014,0.006326,0.656059,-0.127085,0.478506,0.463146,1.567014,0.006326,0.656059,-0.127085,0.478506,0.463146,1.567014,0.006326,0.656059,-4.045242,15.231323,14.742409,49.879593,0.201370,38.591732,-4.045242,15.231323,14.742409,49.879593,0.201370,38.591732,1915,2239,2220,2574,2051,2483,,0,,,,1.45,,0.02,0.44,1.53,33.19
241,0,8.033333333333333,-29.440,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.728571,-0.126884,0.478357,0.462862,1.567647,0.006248,0.624006,-0.126884,0.478357,0.462862,1.567647,0.006248,0.624006,-0.126884,0.478357,0.462862,1.567647,0.006248,0.624006,-4.038826,15.226570,14.733360,49.899750,0.198875,36.706226,-4.038826,15.226570,14.733360,49.899750,0.198875,36.706226,1915,2239,2220,2574,2051,2456,,0,,,,1.53,,0.02,0.49,1.57,33.18
242,0,8.066666666666666,-29.417,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.703008,-0.126729,0.478364,0.462615,1.568004,0.006188,0.590417,-0.126729,0.478364,0.462615,1.568004,0.006188,0.590417,-0.126729,0.478364,0.462615,1.568004,0.006188,0.590417,-4.033913,15.226791,14.725510,49.911118,0.196968,34.730404,-4.033913,15.226791,14.725510,49.911118,0.196968,34.730404,1915,2239,2220,2574,2051,2427,,0,,,,1.64,,0.03,0.41,1.55,33.26
243,0,8.1,-29.166,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.675120,-0.126617,0.478505,0.462399,1.568153,0.006157,0.555563,-0.126617,0.478505,0.462399,1.568153,0.006157,0.555563,-0.126617,0.478505,0.462399,1.568153,0.006157,0.555563,-4.030342,15.231300,14.718613,49.915848,0.195984,32.680187,-4.030342,15.231300,14.718613,49.915848,0.195984,32.680187,1915,2239,2220,2574,2051,2397,,0,,,,1.60,,0.03,0.51,1.67,33.13
244,0,8.133333333333333,-29.490,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.646070,-0.126511,0.478730,0.462204,1.568162,0.006158,0.519683,-0.126511,0.478730,0.462204,1.568162,0.006158,0.519683,-0.126511,0.478730,0.462204,1.568162,0.006158,0.519683,-4.026970,15.238464,14.712418,49.916153,0.196007,30.569613,-4.026970,15.238464,14.712418,49.916153,0.196007,30.569613,1915,2239,2220,2574,2051,2366,,0,,,,1.53,,0.03,0.40,1.60,33.16
245,0,8.166666666666666,-29.530,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.615858,-0.126331,0.478998,0.462030,1.568063,0.006185,0.483049,-0.126331,0.478998,0.462030,1.568063,0.006185,0.483049,-0.126331,0.478998,0.462030,1.568063,0.006185,0.483049,-4.021233,15.246979,14.706863,49.912979,0.196884,28.414673,-4.021233,15.246979,14.706863,49.912979,0.196884,28.414673,1915,2239,2220,2574,2051,2334,,0,,,,1.52,,0.03,0.41,1.55,33.17
246,0,8.2,-29.476,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.583322,-0.126089,0.479295,0.461889,1.567861,0.006235,0.446042,-0.126089,0.479295,0.461889,1.567861,0.006235,0.446042,-0.126089,0.479295,0.461889,1.567861,0.006235,0.446042,-4.013527,15.256439,14.702393,49.906570,0.198471,26.237747,-4.013527,15.256439,14.702393,49.906570,0.198471,26.237747,1915,2239,2220,2574,2051,2302,,0,,,,1.43,,0.03,0.39,1.74,33.21
247,0,8.233333333333333,-29.275,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.550786,-0.125846,0.479619,0.461784,1.567555,0.006304,0.409143,-0.125846,0.479619,0.461784,1.567555,0.006304,0.409143,-0.125846,0.479619,0.461784,1.567555,0.006304,0.409143,-4.005791,15.266731,14.699028,49.896820,0.200668,24.067253,-4.005791,15.266731,14.699028,49.896820,0.200668,24.067253,1915,2239,2220,2574,2051,2271,,0,,,,1.57,,0.03,0.46,1.70,33.16
248,0,8.266666666666667,-29.205,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.515926,-0.125636,0.479961,0.461679,1.567159,0.006390,0.372861,-0.125636,0.479961,0.461679,1.567159,0.006390,0.372861,-0.125636,0.479961,0.461679,1.567159,0.006390,0.372861,-3.999115,15.277649,14.695702,49.884216,0.203392,21.932980,-3.999115,15.277649,14.695702,49.884216,0.203392,21.932980,1916,2239,2220,2574,2051,2239,,0,,,,1.71,,0.03,0.45,1.66,33.19
249,0,8.3,-29.315,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.479904,-0.125441,0.480306,0.461545,1.566723,0.006488,0.337674,-0.125441,0.480306,0.461545,1.566723,0.006488,0.337674,-0.125441,0.480306,0.461545,1.566723,0.006488,0.337674,-3.992920,15.288628,14.691452,49.870331,0.206520,19.863201,-3.992920,15.288628,14.691452,49.870331,0.206520,19.863201,1916,2239,2220,2574,2051,2209,,0,,,,1.53,,0.03,0.43,1.69,33.18
250,0,8.333333333333334,-29.303,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.443882,-0.125280,0.480636,0.461385,1.566304,0.006593,0.304101,-0.125280,0.480636,0.461385,1.566304,0.006593,0.304101,-0.125280,0.480636,0.461385,1.566304,0.006593,0.304101,-3.987801,15.299103,14.686348,49.856995,0.209846,17.888317,-3.987801,15.299103,14.686348,49.856995,0.209846,17.888317,1916,2239,2220,2574,2051,2180,,0,,,,1.56,,0.03,0.44,1.65,33.24
251,0,8.366666666666667,-28.951,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.409023,-0.125174,0.480969,0.461230,1.565906,0.006697,0.272754,-0.125174,0.480969,0.461230,1.565906,0.006697,0.272754,-0.125174,0.480969,0.461230,1.565906,0.006697,0.272754,-3.984413,15.309715,14.681412,49.844345,0.213181,16.044348,-3.984413,15.309715,14.681412,49.844345,0.213181,16.044348,1916,2240,2219,2573,2051,2153,,0,,,,1.62,,0.04,0.48,1.80,33.04
252,0,8.4,-29.291,0,0,-0.156649,0.419252,0.441521,1.587952,-0.003836,0.375325,-0.125158,0.481317,0.461125,1.565522,0.006794,0.244268,-0.125158,0.481317,0.461125,1.565522,0.006794,0.244268,-0.125158,0.481317,0.461125,1.565522,0.006794,0.244268,-3.983894,15.320801,14.678070,49.832123,0.216255,14.368719,-3.983894,15.320801,14.678070,49.832123,0.216255,14.368719,1916,2240,2219,2573,2051,2129,,0,,,,1.65,,0.03,0.45,1.62,33.17
253,0,8.433333333333334,-29.522,0,0,-0.156649,0.419252,0.441521,1.587952,-0.002301,0.343951,-0.125256,0.481628,0.461090,1.565206,0.006875,0.219164,-0.125256,0.481628,0.461090,1.565206,0.006875,0.219164,-0.125256,0.481628,0.461090,1.565206,0.006875,0.219164,-3.987015,15.330696,14.676941,49.822052,0.218819,12.892014,-3.987015,15.330696,14.676941,49.822052,0.218819,12.892014,1916,2240,2219,2573,2051,2107,,0,,,,1.48,,0.03,0.44,1.59,33.17
254,0,8.466666666666667,-29.544,0,0,-0.153206,0.419252,0.441521,1.585207,-0.002301,0.311415,-0.125465,0.481783,0.461095,1.565067,0.006930,0.197786,-0.125465,0.481783,0.461095,1.565067,0.006930,0.197786,-0.125465,0.481783,0.461095,1.565067,0.006930,0.197786,-3.993675,15.335617,14.677109,49.817612,0.220596,11.634466,-3.993675,15.335617,14.677109,49.817612,0.220596,11.634466,1916,2240,2219,2573,2052,2089,,0,,,,1.50,,0.02,0.40,1.57,33.15
255,0,8.5,-29.307,0,0,-0.135992,0.419252,0.441521,1.582462,-0.002301,0.283527,-0.125762,0.481665,0.461099,1.565226,0.006959,0.180274,-0.125762,0.481665,0.461099,1.565226,0.006959,0.180274,-0.125762,0.481665,0.461099,1.565226,0.006959,0.180274,-4.003113,15.331879,14.677238,49.822693,0.221504,10.604363,-4.003113,15.331879,14.677238,49.822693,0.221504,10.604363,1915,2240,2219,2573,2052,2074,,0,,,,1.57,,0.04,0.48,1.66,33.22
256,0,8.533333333333333,-29.542,0,0,-0.122221,0.419252,0.441521,1.579717,-0.002301,0.256801,-0.126142,0.481251,0.461080,1.565717,0.006961,0.166578,-0.126142,0.481251,0.461080,1.565717,0.006961,0.166578,-0.126142,0.481251,0.461080,1.565717,0.006961,0.166578,-4.015205,15.318680,14.676620,49.838333,0.221565,9.798709,-4.015205,15.318680,14.676620,49.838333,0.221565,9.798709,1915,2240,2219,2573,2052,2062,,0,,,,1.49,,0.03,0.42,1.56,33.17
257,0,8.566666666666666,-29.650,0,0,-0.118778,0.419252,0.441521,1.576973,-0.002301,0.234723,-0.126595,0.480608,0.461030,1.566457,0.006940,0.156496,-0.126595,0.480608,0.461030,1.566457,0.006940,0.156496,-0.126595,0.480608,0.461030,1.566457,0.006940,0.156496,-4.029640,15.298225,14.675049,49.861862,0.220909,9.205675,-4.029640,15.298225,14.675049,49.861862,0.220909,9.205675,1915,2239,2219,2574,2052,2053,,0,,,,1.47,,0.02,0.42,1.50,33.18
258,0,8.6,-29.426,0,0,-0.115335,0.419252,0.441521,1.574228,-0.002301,0.214969,-0.127063,0.479871,0.460928,1.567267,0.006907,0.149675,-0.127063,0.479871,0.460928,1.567267,0.006907,0.149675,-0.127063,0.479871,0.460928,1.567267,0.006907,0.149675,-4.044533,15.274765,14.671791,49.887665,0.219872,8.804428,-4.044533,15.274765,14.671791,49.887665,0.219872,8.804428,1915,2239,2219,2574,2052,2047,,0,,,,1.49,,0.02,0.39,1.71,33.18
259,0,8.633333333333333,-29.292,0,0,-0.111892,0.422047,0.441521,1.571483,-0.002301,0.197539,-0.127484,0.479185,0.460745,1.567994,0.006874,0.145620,-0.127484,0.479185,0.460745,1.567994,0.006874,0.145620,-0.127484,0.479185,0.460745,1.567994,0.006874,0.145620,-4.057938,15.252937,14.665962,49.910797,0.218796,8.565876,-4.057938,15.252937,14.665962,49.910797,0.218796,8.565876,1915,2239,2219,2574,2051,2044,,0,,,,1.40,,0.02,0.52,1.70,33.07
260,0,8.666666666666666,-29.369,0,0,-0.111892,0.422047,0.441521,1.571483,-0.002301,0.184757,-0.127793,0.478663,0.460486,1.568583,0.006845,0.143690,-0.127793,0.478663,0.460486,1.568583,0.006845,0.143690,-0.127793,0.478663,0.460486,1.568583,0.006845,0.143690,-4.067787,15.236320,14.657738,49.929535,0.217880,8.452347,-4.067787,15.236320,14.657738,49.929535,0.217880,8.452347,1915,2239,2219,2574,2051,2042,,0,,,,1.46,,0.03,0.59,1.64,33.21
261,0,8.7,-29.088,0,0,-0.111892,0.422047,0.441521,1.568737,-0.002301,0.175461,-0.128039,0.478410,0.460147,1.568998,0.006820,0.143130,-0.128039,0.478410,0.460147,1.568998,0.006820,0.143130,-0.128039,0.478410,0.460147,1.568998,0.006820,0.143130,-4.075607,15.228256,14.646927,49.942749,0.217102,8.419439,-4.075607,15.228256,14.646927,49.942749,0.217102,8.419439,1915,2239,2219,2575,2051,2042,,0,,,,1.64,,0.03,0.54,1.72,33.22
