step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
175,0,,0.000,0,0,-0.044819,0.573456,0.185494,1.737012,0.037381,0.863791,-0.045655,0.585741,0.186242,1.705823,0.037732,0.863390,-0.045655,0.585741,0.186242,1.705823,0.037732,0.863390,-0.045655,0.585741,0.186242,1.705823,0.037732,0.863390,-1.453224,18.644714,5.928268,54.298035,1.201057,50.787651,,,,,,,1939,2277,2122,2624,2072,2662,,0,,,,0.05,,0.01,0.24,0.65,1.69
176,0,,0.000,0,0,-0.044830,0.582656,0.188586,1.728176,0.037386,0.863783,-0.045503,0.592589,0.189466,1.698385,0.037811,0.863324,-0.045503,0.592589,0.189466,1.698385,0.037811,0.863324,-0.045503,0.592589,0.189466,1.698385,0.037811,0.863324,-1.448402,18.862701,6.030891,54.061279,1.203552,50.783764,,,,,,,1939,2280,2123,2622,2072,2661,,0,,,,0.05,,0.01,0.25,0.66,1.70
177,0,,0.000,0,0,-0.044839,0.590831,0.191569,1.720156,0.037393,0.863774,-0.045269,0.598187,0.192512,1.691883,0.037901,0.863217,-0.045269,0.598187,0.192512,1.691883,0.037901,0.863217,-0.045269,0.598187,0.192512,1.691883,0.037901,0.863217,-1.440941,19.040894,6.127846,53.854294,1.206436,50.777447,,,,,,,1939,2282,2125,2619,2072,2661,,0,,,,0.05,,0.01,0.24,0.65,1.75
178,0,,0.000,0,0,-0.044845,0.598832,0.194777,1.712076,0.037401,0.863764,-0.045002,0.602413,0.195292,1.686511,0.038005,0.863120,-0.045002,0.602413,0.195292,1.686511,0.038005,0.863120,-0.045002,0.602413,0.195292,1.686511,0.038005,0.863120,-1.432449,19.175407,6.216347,53.683304,1.209732,50.771774,,,,,,,1939,2283,2126,2617,2072,2661,,0,,,,0.06,,0.02,0.43,0.74,2.10
179,0,,0.000,0,0,-0.044848,0.605852,0.197904,1.704748,0.037411,0.863752,-0.044726,0.605223,0.197747,1.682368,0.038120,0.863076,-0.044726,0.605223,0.197747,1.682368,0.038120,0.863076,-0.044726,0.605223,0.197747,1.682368,0.038120,0.863076,-1.423668,19.264839,6.294464,53.551437,1.213409,50.769157,,,,,,,1939,2284,2126,2616,2072,2661,,0,,,,0.05,,0.01,0.25,0.65,1.78
180,1,,0.000,0,0,-0.044847,0.611412,0.200696,1.698704,0.037422,0.863740,-0.046490,0.609304,0.196211,1.682008,0.037272,0.864851,-0.046490,0.609304,0.196211,1.682008,0.037272,0.864851,-0.046490,0.609304,0.196211,1.682008,0.037272,0.864851,-1.479813,19.394753,6.245575,53.539978,1.186409,50.873585,,,,,,,1938,2285,2126,2616,2071,2663,,0,180,6.020000,0.0,0.05,63.13,1.48,0.49,0.90,66.94
181,0,,0.000,0,0,-0.044864,0.616590,0.202780,1.693763,0.037422,0.863751,-0.046368,0.611120,0.197021,1.680608,0.037234,0.864886,-0.046368,0.611120,0.197021,1.680608,0.037234,0.864886,-0.046368,0.611120,0.197021,1.680608,0.037234,0.864886,-1.475945,19.452545,6.271385,53.495422,1.185181,50.875645,,,,,,,1939,2286,2126,2615,2071,2663,,0,,,,0.05,,0.01,0.26,0.72,1.88
182,0,,0.000,0,0,-0.044883,0.620942,0.204108,1.690243,0.037419,0.863769,-0.046272,0.612153,0.197624,1.679850,0.037214,0.864973,-0.046272,0.612153,0.197624,1.679850,0.037214,0.864973,-0.046272,0.612153,0.197624,1.679850,0.037214,0.864973,-1.472878,19.485435,6.290581,53.471283,1.184570,50.880749,,,,,,,1939,2287,2126,2615,2071,2663,,0,,,,0.05,,0.01,0.25,0.69,1.79
183,0,,0.000,0,0,-0.044901,0.624158,0.205051,1.687861,0.037416,0.863787,-0.046224,0.612633,0.198067,1.679542,0.037201,0.865094,-0.046224,0.612633,0.198067,1.679542,0.037201,0.865094,-0.046224,0.612633,0.198067,1.679542,0.037201,0.865094,-1.471359,19.500710,6.304680,53.461487,1.184143,50.887878,,,,,,,1939,2287,2126,2615,2071,2663,,0,,,,0.05,,0.01,0.25,0.74,1.79
184,0,,0.000,0,0,-0.044918,0.626702,0.205851,1.686101,0.037412,0.863807,-0.046222,0.612796,0.198451,1.679519,0.037190,0.865228,-0.046222,0.612796,0.198451,1.679519,0.037190,0.865228,-0.046222,0.612796,0.198451,1.679519,0.037190,0.865228,-1.471298,19.505898,6.316902,53.460739,1.183784,50.895794,,,,,,,1939,2287,2127,2615,2071,2663,,0,,,,0.06,,0.01,0.26,0.68,1.80
185,0,,0.000,0,0,-0.044935,0.628474,0.206493,1.684972,0.037408,0.863830,-0.046209,0.612970,0.198867,1.679505,0.037184,0.865368,-0.046209,0.612970,0.198867,1.679505,0.037184,0.865368,-0.046209,0.612970,0.198867,1.679505,0.037184,0.865368,-1.470863,19.511452,6.330147,53.460312,1.183594,50.903980,,,,,,,1939,2287,2127,2615,2071,2663,,0,,,,0.05,,0.01,0.25,0.65,1.77
186,0,,0.000,0,0,-0.044951,0.629617,0.207002,1.684321,0.037405,0.863853,-0.046167,0.613494,0.199384,1.679184,0.037174,0.865510,-0.046167,0.613494,0.199384,1.679184,0.037174,0.865510,-0.046167,0.613494,0.199384,1.679184,0.037174,0.865510,-1.469543,19.528130,6.346603,53.450073,1.183296,50.912350,,,,,,,1939,2287,2127,2615,2071,2663,,0,,,,0.05,,0.01,0.25,0.71,1.83
187,0,,0.000,0,0,-0.044967,0.630514,0.207502,1.683848,0.037401,0.863879,-0.046119,0.614659,0.200033,1.678253,0.037163,0.865679,-0.046119,0.614659,0.200033,1.678253,0.037163,0.865679,-0.046119,0.614659,0.200033,1.678253,0.037163,0.865679,-1.468025,19.565216,6.367241,53.420456,1.182953,50.922298,,,,,,,1939,2287,2127,2614,2071,2663,,0,,,,0.05,,0.01,0.24,0.64,1.74
188,0,,0.000,0,0,-0.044982,0.631355,0.208015,1.683350,0.037397,0.863908,-0.046091,0.616666,0.200801,1.676481,0.037148,0.865887,-0.046091,0.616666,0.200801,1.676481,0.037148,0.865887,-0.046091,0.616666,0.200801,1.676481,0.037148,0.865887,-1.467117,19.629074,6.391701,53.364029,1.182472,50.934555,,,,,,,1939,2288,2127,2614,2071,2664,,0,,,,0.05,,0.01,0.25,0.68,1.74
189,0,,0.000,0,0,-0.044996,0.632346,0.208547,1.682615,0.037393,0.863944,-0.046071,0.619614,0.201679,1.673743,0.037135,0.866105,-0.046071,0.619614,0.201679,1.673743,0.037135,0.866105,-0.046071,0.619614,0.201679,1.673743,0.037135,0.866105,-1.466469,19.722923,6.419662,53.276901,1.182030,50.947346,,,,,,,1939,2289,2128,2613,2071,2664,,0,,,,0.05,,0.01,0.25,0.65,1.75
190,0,,0.000,0,0,-0.045010,0.633865,0.209200,1.681293,0.037389,0.864022,-0.046059,0.623497,0.202664,1.670046,0.037121,0.866256,-0.046059,0.623497,0.202664,1.670046,0.037121,0.866256,-0.046059,0.623497,0.202664,1.670045,0.037121,0.866256,-1.466110,19.846512,6.451012,53.159195,1.181587,50.956261,,,,,,,1939,2291,2128,2611,2071,2664,,0,,,,0.05,,0.01,0.24,0.64,1.75
191,0,,0.000,0,0,-0.045024,0.636014,0.209949,1.679271,0.037384,0.864136,-0.046119,0.628192,0.203755,1.665511,0.037104,0.866269,-0.046119,0.628192,0.203755,1.665511,0.037104,0.866269,-0.046119,0.628192,0.203755,1.665511,0.037104,0.866269,-1.468025,19.995987,6.485725,53.014877,1.181068,50.956989,,,,,,,1939,2292,2128,2610,2071,2664,,0,,,,0.06,,0.01,0.28,0.70,1.84
192,0,,0.000,0,0,-0.045037,0.638706,0.210747,1.676639,0.037380,0.864236,-0.046293,0.633536,0.204953,1.660358,0.037081,0.866154,-0.046293,0.633536,0.204953,1.660358,0.037081,0.866154,-0.046293,0.633536,0.204953,1.660358,0.037081,0.866154,-1.473549,20.166084,6.523849,52.850830,1.180328,50.950249,,,,,,,1939,2294,2129,2608,2071,2664,,0,,,,0.05,,0.01,0.24,0.65,1.77
193,0,,0.000,0,0,-0.045053,0.642344,0.211710,1.673022,0.037374,0.864291,-0.046513,0.639234,0.206283,1.654918,0.037053,0.865975,-0.046513,0.639234,0.206283,1.654918,0.037053,0.865975,-0.046513,0.639234,0.206283,1.654918,0.037053,0.865975,-1.480545,20.347443,6.566177,52.677673,1.179436,50.939709,,,,,,,1938,2296,2129,2606,2071,2664,,0,,,,0.05,,0.01,0.24,0.71,1.96
194,0,,0.000,0,0,-0.045072,0.646655,0.212788,1.668734,0.037369,0.864321,-0.046691,0.645001,0.207732,1.649501,0.037020,0.865790,-0.046691,0.645001,0.207732,1.649501,0.037020,0.865790,-0.046691,0.645001,0.207732,1.649501,0.037020,0.865790,-1.486237,20.531036,6.612312,52.505234,1.178383,50.928825,,,,,,,1938,2298,2130,2604,2071,2664,,0,,,,0.06,,0.01,0.29,0.67,1.83
195,0,,0.000,0,0,-0.045091,0.651200,0.213911,1.664256,0.037364,0.864344,-0.046773,0.650601,0.209207,1.644291,0.036985,0.865642,-0.046773,0.650601,0.209207,1.644291,0.036985,0.865642,-0.046773,0.650601,0.209207,1.644291,0.036985,0.865642,-1.488831,20.709274,6.659256,52.339417,1.177277,50.920116,,,,,,,1938,2300,2130,2602,2071,2663,,0,,,,0.05,,0.01,0.24,0.67,1.71
196,0,,0.000,0,0,-0.045112,0.656420,0.215219,1.659184,0.037357,0.864365,-0.046776,0.655838,0.210572,1.639395,0.036956,0.865549,-0.046776,0.655838,0.210572,1.639395,0.036956,0.865549,-0.046776,0.655838,0.210572,1.639395,0.036956,0.865549,-1.488914,20.875954,6.702713,52.183578,1.176331,50.914627,,,,,,,1938,2302,2131,2600,2071,2663,,0,,,,0.06,,0.01,0.24,0.65,1.70
197,0,,0.000,0,0,-0.045134,0.661772,0.216583,1.654061,0.037350,0.864385,-0.046758,0.660551,0.211741,1.634935,0.036930,0.865494,-0.046758,0.660551,0.211741,1.634935,0.036930,0.865494,-0.046757,0.660551,0.211741,1.634935,0.036930,0.865494,-1.488342,21.025993,6.739937,52.041595,1.175514,50.911415,,,,,,,1938,2304,2131,2599,2071,2663,,0,,,,0.05,,0.01,0.28,0.65,1.71
198,0,,0.000,0,0,-0.045154,0.666747,0.217850,1.649351,0.037344,0.864402,-0.046746,0.664589,0.212712,1.631085,0.036906,0.865423,-0.046746,0.664589,0.212712,1.631085,0.036906,0.865423,-0.046746,0.664589,0.212712,1.631085,0.036906,0.865423,-1.487968,21.154510,6.770836,51.919037,1.174774,50.907219,,,,,,,1938,2305,2132,2597,2071,2663,,0,,,,0.05,,0.01,0.24,0.77,1.79
199,0,,0.000,0,0,-0.045175,0.671826,0.219124,1.644576,0.037336,0.864418,-0.046741,0.667837,0.213500,1.627971,0.036886,0.865279,-0.046741,0.667837,0.213500,1.627971,0.036886,0.865279,-0.046741,0.667837,0.213500,1.627971,0.036886,0.865279,-1.487816,21.257904,6.795906,51.819931,1.174118,50.898762,,,,,,,1938,2306,2132,2596,2071,2663,,0,,,,0.05,,0.01,0.24,0.71,1.73
200,0,,0.000,0,0,-0.045196,0.676469,0.220269,1.640251,0.037329,0.864432,-0.046768,0.670279,0.214091,1.625584,0.036867,0.865031,-0.046768,0.670279,0.214091,1.625584,0.036867,0.865031,-0.046768,0.670279,0.214091,1.625584,0.036867,0.865031,-1.488686,21.335640,6.814728,51.743942,1.173508,50.884163,,,,,,,1938,2307,2132,2595,2071,2663,,0,,,,0.05,,0.01,0.24,0.68,1.70
201,0,,0.000,0,0,-0.045215,0.680315,0.221201,1.636699,0.037321,0.864441,-0.046852,0.671971,0.214485,1.623845,0.036848,0.864696,-0.046852,0.671971,0.214485,1.623845,0.036848,0.864696,-0.046852,0.671971,0.214485,1.623845,0.036848,0.864696,-1.491333,21.389481,6.827286,51.688583,1.172913,50.864452,,,,,,,1938,2308,2132,2595,2071,2663,,0,,,,0.05,,0.01,0.23,1.30,2.53
202,0,,0.000,0,0,-0.045236,0.683780,0.222022,1.633515,0.037313,0.864446,-0.046965,0.672994,0.214731,1.622691,0.036831,0.864322,-0.046965,0.672994,0.214731,1.622691,0.036831,0.864322,-0.046965,0.672994,0.214731,1.622691,0.036831,0.864322,-1.494957,21.422050,6.835091,51.651855,1.172363,50.842476,,,,,,,1938,2308,2132,2594,2071,2662,,0,,,,0.05,,0.01,0.28,0.68,1.87
203,0,,0.000,0,0,-0.045258,0.686547,0.222662,1.630977,0.037305,0.864444,-0.047088,0.673491,0.214882,1.622031,0.036822,0.863957,-0.047088,0.673491,0.214882,1.622031,0.036822,0.863957,-0.047088,0.673491,0.214882,1.622031,0.036822,0.863957,-1.498871,21.437881,6.839897,51.630859,1.172066,50.821018,,,,,,,1938,2308,2132,2594,2071,2662,,0,,,,0.05,,0.01,0.25,0.67,1.73
204,0,,0.000,0,0,-0.045280,0.688529,0.223113,1.629156,0.037297,0.864437,-0.047159,0.673646,0.214983,1.621706,0.036834,0.863649,-0.047159,0.673646,0.214983,1.621706,0.036834,0.863649,-0.047159,0.673646,0.214983,1.621706,0.036834,0.863649,-1.501122,21.442833,6.843140,51.620514,1.172447,50.802887,,,,,,,1938,2309,2132,2594,2071,2662,,0,,,,0.05,,0.01,0.25,0.64,1.71
205,0,,0.000,0,0,-0.045305,0.690043,0.223459,1.627754,0.037289,0.864423,-0.046997,0.673624,0.215086,1.621536,0.036894,0.863476,-0.046997,0.673624,0.215086,1.621536,0.036894,0.863476,-0.046997,0.673624,0.215086,1.621536,0.036894,0.863476,-1.495972,21.442101,6.846405,51.615082,1.174370,50.792702,,,,,,,1938,2309,2132,2594,2071,2662,,0,,,,0.05,,0.01,0.24,0.65,1.79
206,0,,0.000,0,0,-0.045327,0.691050,0.223705,1.626802,0.037282,0.864406,-0.046466,0.673513,0.215270,1.621408,0.037034,0.863508,-0.046466,0.673513,0.215270,1.621408,0.037034,0.863508,-0.046466,0.673513,0.215270,1.621408,0.037034,0.863508,-1.479073,21.438576,6.852272,51.611023,1.178833,50.794594,,,,,,,1939,2308,2133,2594,2071,2662,,0,,,,0.06,,0.01,0.26,0.65,1.79
207,0,,0.000,0,0,-0.045343,0.691644,0.223891,1.626203,0.037277,0.864391,-0.045500,0.673379,0.215578,1.621198,0.037290,0.863741,-0.045500,0.673379,0.215578,1.621198,0.037290,0.863741,-0.045500,0.673379,0.215578,1.621198,0.037290,0.863741,-1.448303,21.434334,6.862045,51.604340,1.186989,50.808273,,,,,,,1939,2308,2133,2594,2071,2662,,0,,,,0.05,,0.01,0.25,0.65,1.76
208,0,,0.000,0,0,-0.045348,0.692004,0.224097,1.625756,0.037277,0.864378,-0.044056,0.673267,0.216016,1.620793,0.037693,0.864102,-0.044056,0.673267,0.216016,1.620793,0.037693,0.864102,-0.044056,0.673267,0.216016,1.620793,0.037693,0.864102,-1.402336,21.430756,6.875992,51.591446,1.199791,50.829552,,,,,,,1939,2308,2133,2593,2072,2662,,0,,,,0.05,,0.01,0.24,0.65,1.67
209,0,,0.000,0,0,-0.045336,0.692181,0.224353,1.625379,0.037282,0.864370,-0.042002,0.673166,0.216603,1.620173,0.038263,0.864507,-0.042002,0.673166,0.216603,1.620173,0.038263,0.864507,-0.042002,0.673166,0.216603,1.620173,0.038263,0.864507,-1.336983,21.427551,6.894669,51.571701,1.217964,50.853336,,,,,,,1940,2308,2133,2593,2072,2662,,0,,,,0.07,,0.01,0.27,0.87,2.07
210,0,,0.000,0,0,-0.045301,0.692249,0.224673,1.624993,0.037295,0.864370,-0.039334,0.673034,0.217352,1.619399,0.039005,0.864903,-0.039334,0.673034,0.217352,1.619399,0.039005,0.864903,-0.039335,0.673034,0.217352,1.619399,0.039005,0.864903,-1.252052,21.423325,6.918541,51.547073,1.241577,50.876663,,,,,,,1941,2308,2133,2593,2072,2663,,0,,,,0.05,,0.01,0.24,0.74,1.87
211,0,,0.000,0,0,-0.045038,0.692299,0.225132,1.624480,0.037322,0.864376,-0.036124,0.672871,0.218204,1.618482,0.039908,0.865260,-0.036124,0.672871,0.218204,1.618482,0.039908,0.865260,-0.036123,0.672871,0.218204,1.618483,0.039908,0.865260,-1.149841,21.418144,6.945656,51.517899,1.270309,50.897644,,,,,,,1942,2308,2134,2593,2073,2663,,0,,,,0.05,,0.01,0.33,0.71,1.94
212,0,,0.000,0,0,-0.044145,0.692346,0.225713,1.623842,0.037444,0.864388,-0.032465,0.672709,0.219070,1.617417,0.040944,0.865556,-0.032465,0.672709,0.219070,1.617417,0.040944,0.865556,-0.032465,0.672709,0.219070,1.617417,0.040944,0.865556,-1.033386,21.412994,6.973221,51.483963,1.303276,50.915070,,,,,,,1943,2308,2134,2592,2074,2663,,0,,,,0.05,,0.01,0.25,0.66,1.69
213,0,,0.000,0,0,-0.042574,0.692387,0.226358,1.623118,0.037773,0.864405,-0.028416,0.672560,0.219905,1.616246,0.042075,0.865791,-0.028416,0.672560,0.219905,1.616246,0.042075,0.865791,-0.028416,0.672560,0.219905,1.616246,0.042075,0.865791,-0.904526,21.408257,6.999794,51.446686,1.339294,50.928909,,,,,,,1944,2308,2134,2592,2074,2664,,0,,,,0.06,,0.01,0.25,0.72,1.77
214,0,,0.000,0,0,-0.040148,0.692429,0.227118,1.622205,0.038393,0.864426,-0.024144,0.672438,0.220697,1.615017,0.043257,0.865970,-0.024144,0.672438,0.220697,1.615017,0.043257,0.865970,-0.024144,0.672438,0.220697,1.615017,0.043257,0.865970,-0.768532,21.404358,7.024994,51.407593,1.376930,50.939392,,,,,,,1945,2308,2134,2591,2075,2664,,0,,,,0.05,,0.01,0.29,0.65,1.73
215,0,,0.000,0,0,-0.037113,0.692467,0.227907,1.621177,0.039227,0.864450,-0.019873,0.672370,0.221420,1.613740,0.044442,0.866081,-0.019873,0.672370,0.221420,1.613740,0.044442,0.866081,-0.019873,0.672370,0.221420,1.613740,0.044442,0.866081,-0.632591,21.402191,7.048012,51.366943,1.414642,50.945915,,,,,,,1946,2308,2135,2591,2076,2664,,0,,,,0.05,,0.01,0.28,0.71,1.76
216,0,,0.000,0,0,-0.033843,0.692502,0.228647,1.620124,0.040149,0.864475,-0.015771,0.672356,0.222061,1.612480,0.045579,0.866099,-0.015771,0.672356,0.222061,1.612480,0.045579,0.866099,-0.015771,0.672356,0.222061,1.612480,0.045579,0.866099,-0.501999,21.401764,7.068420,51.326828,1.450821,50.946968,,,,,,,1947,2308,2135,2590,2077,2664,,0,,,,0.05,,0.01,0.24,0.77,1.80
217,0,,0.000,0,0,-0.030059,0.692539,0.229409,1.618928,0.041223,0.864501,-0.011981,0.672379,0.222624,1.611331,0.046618,0.865999,-0.011981,0.672379,0.222624,1.611331,0.046618,0.865999,-0.011981,0.672379,0.222624,1.611332,0.046618,0.865999,-0.381378,21.402489,7.086349,51.290268,1.483902,50.941097,,,,,,,1949,2308,2135,2590,2077,2664,,0,,,,0.05,,0.01,0.32,0.72,1.82
218,0,,0.000,0,0,-0.026179,0.692575,0.230120,1.617718,0.042317,0.864526,-0.008702,0.672409,0.223130,1.610386,0.047519,0.865808,-0.008702,0.672409,0.223130,1.610386,0.047519,0.865808,-0.008702,0.672409,0.223130,1.610387,0.047519,0.865808,-0.276993,21.403435,7.102432,51.260193,1.512573,50.929897,,,,,,,1949,2308,2135,2590,2078,2664,,0,,,,0.05,,0.01,0.28,0.72,1.85
219,0,,0.000,0,0,-0.022596,0.692608,0.230732,1.616626,0.043315,0.864546,-0.006063,0.672394,0.223615,1.609761,0.048252,0.865620,-0.006063,0.672394,0.223615,1.609761,0.048252,0.865620,-0.006063,0.672394,0.223615,1.609761,0.048252,0.865620,-0.192986,21.402954,7.117882,51.240265,1.535919,50.918831,,,,,,,1950,2308,2136,2589,2078,2663,,0,,,,0.07,,0.01,0.27,0.73,1.98
220,0,,0.000,0,0,-0.019002,0.692644,0.231334,1.615582,0.044303,0.864564,-0.004076,0.672319,0.224056,1.609477,0.048810,0.865555,-0.004076,0.672319,0.224056,1.609477,0.048810,0.865555,-0.004076,0.672319,0.224056,1.609477,0.048810,0.865555,-0.129761,21.400574,7.131920,51.231247,1.553680,50.914974,,,,,,,1951,2308,2136,2589,2079,2663,,0,,,,0.05,,0.01,0.32,0.71,1.90
221,0,,0.000,0,0,-0.015800,0.692678,0.231885,1.614747,0.045171,0.864580,-0.002719,0.672219,0.224390,1.609427,0.049199,0.865678,-0.002719,0.672219,0.224390,1.609427,0.049199,0.865678,-0.002719,0.672219,0.224390,1.609427,0.049199,0.865678,-0.086540,21.397400,7.142570,51.229645,1.566055,50.922211,,,,,,,1951,2308,2136,2589,2079,2663,,0,,,,0.05,,0.01,0.30,0.66,1.73
222,0,,0.000,0,0,-0.013232,0.692708,0.232349,1.614185,0.045856,0.864596,-0.001965,0.672143,0.224565,1.609468,0.049441,0.865958,-0.001965,0.672143,0.224565,1.609468,0.049441,0.865958,-0.001965,0.672143,0.224565,1.609468,0.049441,0.865958,-0.062546,21.394989,7.148125,51.230942,1.573738,50.938713,,,,,,,1951,2308,2136,2589,2079,2664,,0,,,,0.06,,0.01,0.28,0.71,1.90
223,0,,0.000,0,0,-0.011021,0.692739,0.232763,1.613806,0.046436,0.864617,-0.001673,0.672082,0.224601,1.609576,0.049568,0.866269,-0.001673,0.672082,0.224601,1.609576,0.049568,0.866269,-0.001673,0.672082,0.224601,1.609576,0.049568,0.866269,-0.053261,21.393028,7.149269,51.234406,1.577797,50.956993,,,,,,,1952,2308,2136,2589,2079,2664,,0,,,,0.05,,0.01,0.25,0.67,1.76
224,0,,0.000,0,0,-0.009365,0.692768,0.233070,1.613606,0.046867,0.864643,-0.001643,0.672009,0.224544,1.609775,0.049618,0.866357,-0.001643,0.672009,0.224544,1.609775,0.049618,0.866357,-0.001643,0.672009,0.224544,1.609775,0.049618,0.866357,-0.052307,21.390724,7.147446,51.240723,1.579376,50.962173,,,,,,,1952,2308,2136,2589,2079,2664,,0,,,,0.05,,0.01,0.24,0.72,1.76
225,0,,0.000,0,0,-0.008265,0.692795,0.233254,1.613530,0.047151,0.864669,-0.001728,0.671944,0.224398,1.610012,0.049622,0.865834,-0.001728,0.671944,0.224398,1.610012,0.049622,0.865834,-0.001728,0.671944,0.224398,1.610012,0.049622,0.865834,-0.054993,21.388641,7.142815,51.248260,1.579514,50.931404,,,,,,,1951,2308,2136,2590,2079,2664,,0,,,,0.05,,0.01,0.24,0.69,1.72
226,0,,0.000,0,0,-0.007497,0.692822,0.233346,1.613474,0.047347,0.864689,-0.001861,0.671901,0.224180,1.610235,0.049606,0.864212,-0.001861,0.671901,0.224180,1.610235,0.049606,0.864212,-0.001861,0.671901,0.224180,1.610235,0.049606,0.864212,-0.059242,21.387268,7.135857,51.255371,1.579010,50.836014,,,,,,,1951,2308,2136,2590,2079,2662,,0,,,,0.05,,0.01,0.24,0.68,1.72
227,0,,0.000,0,0,-0.007038,0.692847,0.233404,1.613423,0.047462,0.864686,-0.002036,0.671884,0.223938,1.610428,0.049588,0.860993,-0.002036,0.671884,0.223938,1.610428,0.049588,0.860993,-0.002036,0.671884,0.223938,1.610428,0.049588,0.860993,-0.064812,21.386734,7.128181,51.261520,1.578430,50.646637,,,,,,,1951,2308,2136,2590,2079,2659,,0,,,,0.05,,0.01,0.24,0.69,1.82
228,0,,0.000,0,0,-0.006808,0.692871,0.233453,1.613379,0.047520,0.864337,-0.002215,0.671880,0.223744,1.610604,0.049574,0.855737,-0.002215,0.671880,0.223744,1.610604,0.049574,0.855737,-0.002215,0.671880,0.223744,1.610604,0.049574,0.855737,-0.070503,21.386612,7.122002,51.267105,1.577995,50.337463,,,,,,,1951,2308,2136,2590,2079,2655,,0,,,,0.05,,0.01,0.27,0.73,1.84
229,0,,0.000,0,0,-0.006709,0.692895,0.233501,1.613335,0.047557,0.862794,-0.002341,0.671882,0.223620,1.610740,0.049571,0.848066,-0.002341,0.671882,0.223620,1.610740,0.049571,0.848066,-0.002341,0.671882,0.223620,1.610740,0.049571,0.848066,-0.074501,21.386681,7.118057,51.271439,1.577881,49.886208,,,,,,,1951,2308,2136,2590,2079,2648,,0,,,,0.06,,0.01,0.26,0.66,1.80
230,0,,0.000,0,0,-0.006650,0.692919,0.233546,1.613295,0.047591,0.859480,-0.002377,0.671883,0.223533,1.610799,0.049574,0.837638,-0.002377,0.671883,0.223533,1.610799,0.049574,0.837638,-0.002377,0.671883,0.223533,1.610799,0.049574,0.837638,-0.075668,21.386696,7.115280,51.273315,1.577995,49.272827,,,,,,,1951,2308,2135,2590,2079,2639,,0,,,,0.05,,0.01,0.35,0.70,1.97
231,0,,0.000,0,0,-0.006597,0.692941,0.233586,1.613260,0.047623,0.854375,-0.002301,0.671866,0.223449,1.610779,0.049580,0.824176,-0.002301,0.671866,0.223449,1.610779,0.049580,0.824176,-0.002301,0.671866,0.223449,1.610779,0.049580,0.824176,-0.073227,21.386147,7.112610,51.272675,1.578178,48.480934,,,,,,,1951,2308,2135,2590,2079,2628,,0,,,,0.05,,0.01,0.31,0.69,1.83
232,0,,0.000,0,0,-0.006541,0.692965,0.233626,1.613222,0.047656,0.846401,-0.002146,0.671809,0.223374,1.610734,0.049582,0.807482,-0.002146,0.671809,0.223374,1.610734,0.049582,0.807482,-0.002146,0.671809,0.223374,1.610733,0.049582,0.807482,-0.068306,21.384338,7.110229,51.271240,1.578232,47.498951,,,,,,,1951,2308,2135,2590,2079,2613,,0,,,,0.05,,0.01,0.24,0.65,1.71
233,0,,0.000,0,0,-0.006484,0.692987,0.233665,1.613184,0.047689,0.835693,-0.001997,0.671703,0.223320,1.610724,0.049578,0.787463,-0.001997,0.671703,0.223320,1.610724,0.049578,0.787463,-0.001997,0.671703,0.223320,1.610724,0.049578,0.787463,-0.063576,21.380974,7.108482,51.270935,1.578117,46.321346,,,,,,,1951,2308,2135,2590,2079,2596,,0,,,,0.05,,0.01,0.24,0.67,1.70
234,0,,0.000,0,0,-0.006429,0.693006,0.233700,1.613150,0.047720,0.822892,-0.001898,0.671574,0.223256,1.610738,0.049569,0.764145,-0.001898,0.671574,0.223256,1.610738,0.049569,0.764145,-0.001898,0.671574,0.223256,1.610738,0.049569,0.764145,-0.060402,21.376862,7.106461,51.271362,1.577827,44.949703,,,,,,,1951,2308,2135,2590,2079,2576,,0,,,,0.05,,0.01,0.25,0.64,1.73
