step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
100,0,3.3333333333333335,-29.257,0,0,0.025821,-2.834141,3.000080,1.373846,-0.037592,0.223103,0.026772,-2.730553,2.834700,1.390482,-0.035678,0.248822,0.026772,-2.730553,2.834700,1.390482,-0.035678,0.248822,0.026772,-2.730553,2.834699,1.390482,-0.035678,0.248822,0.852165,-86.916191,90.231293,44.260422,-1.135666,14.636594,0.852165,-86.916191,90.231293,44.260422,-1.135666,14.636594,1960,1091,3058,2510,2024,2133,,0,,,,1.56,,0.03,0.43,1.73,33.17
101,0,3.3666666666666667,-29.492,0,0,0.025821,-2.808986,3.000080,1.373846,-0.039126,0.223103,0.027012,-2.680226,2.787797,1.401732,-0.034350,0.258607,0.027012,-2.680226,2.787797,1.401732,-0.034350,0.258607,0.027012,-2.680226,2.787797,1.401732,-0.034350,0.258607,0.859818,-85.314240,88.738327,44.618515,-1.093384,15.212157,0.859818,-85.314240,88.738327,44.618515,-1.093384,15.212157,1960,1109,3041,2514,2025,2141,,0,,,,1.44,,0.02,0.43,1.63,33.21
102,0,3.4,-29.300,0,0,0.025821,-2.778241,2.991588,1.382081,-0.040660,0.231237,0.026991,-2.620634,2.732542,1.414924,-0.032802,0.270485,0.026991,-2.620634,2.732542,1.414924,-0.032802,0.270485,0.026991,-2.620634,2.732542,1.414924,-0.032802,0.270485,0.859138,-83.417358,86.979507,45.038437,-1.044128,15.910864,0.859138,-83.417358,86.979507,45.038437,-1.044128,15.910864,1960,1130,3022,2518,2026,2151,,0,,,,1.37,,0.02,0.41,1.84,33.15
103,0,3.433333333333333,-28.972,0,0,0.025821,-2.739111,2.968947,1.393060,-0.037592,0.240533,0.026613,-2.551819,2.668938,1.429863,-0.031047,0.284536,0.026613,-2.551819,2.668938,1.429863,-0.031047,0.284536,0.026613,-2.551819,2.668938,1.429863,-0.031047,0.284536,0.847115,-81.226913,84.954926,45.513947,-0.988266,16.737383,0.847115,-81.226913,84.954926,45.513947,-0.988266,16.737383,1960,1155,2999,2524,2027,2163,,0,,,,1.69,,0.03,0.46,1.80,33.17
104,0,3.466666666666667,-28.584,0,0,0.022378,-2.697186,2.937814,1.404041,-0.037592,0.250991,0.025890,-2.473953,2.597174,1.446339,-0.029079,0.300708,0.025890,-2.473953,2.597174,1.446339,-0.029079,0.300708,0.025890,-2.473953,2.597174,1.446339,-0.029079,0.300708,0.824120,-78.748360,82.670624,46.038406,-0.925621,17.688686,0.824120,-78.748360,82.670624,46.038406,-0.925621,17.688686,1960,1182,2974,2530,2028,2177,,0,,,,1.57,,0.03,0.46,2.33,33.21
105,0,3.5,-28.298,0,0,0.022378,-2.646876,2.895360,1.417765,-0.037592,0.262611,0.024947,-2.387499,2.517652,1.464332,-0.026902,0.318949,0.024947,-2.387499,2.517652,1.464332,-0.026902,0.318949,0.024947,-2.387499,2.517652,1.464332,-0.026902,0.318949,0.794098,-75.996437,80.139359,46.611130,-0.856323,18.761692,0.794098,-75.996437,80.139359,46.611130,-0.856323,18.761692,1959,1213,2946,2536,2029,2193,,0,,,,1.57,,0.03,0.44,2.63,33.16
106,0,3.533333333333333,-29.292,0,0,0.025821,-2.585385,2.844415,1.431490,-0.036057,0.275393,0.023785,-2.293009,2.430885,1.483887,-0.024537,0.339182,0.023785,-2.293009,2.430885,1.483887,-0.024537,0.339182,0.023785,-2.293009,2.430885,1.483888,-0.024537,0.339182,0.757095,-72.988731,77.377457,47.233612,-0.781044,19.951862,0.757095,-72.988731,77.377457,47.233612,-0.781044,19.951862,1959,1247,2915,2544,2031,2210,,0,,,,1.68,,0.03,0.42,1.59,33.18
107,0,3.566666666666667,-29.268,0,0,0.025821,-2.521100,2.782150,1.447960,-0.036057,0.290499,0.022303,-2.191068,2.337368,1.504915,-0.022005,0.361248,0.022303,-2.191068,2.337368,1.504915,-0.022005,0.361248,0.022303,-2.191068,2.337368,1.504915,-0.022005,0.361248,0.709930,-69.743866,74.400742,47.902939,-0.700439,21.249876,0.709930,-69.743866,74.400742,47.902939,-0.700439,21.249876,1958,1284,2882,2551,2033,2229,,0,,,,1.66,,0.03,0.43,1.56,33.16
108,0,3.6,-28.969,0,0,0.022378,-2.445635,2.714223,1.461685,-0.036057,0.307929,0.020472,-2.082310,2.237641,1.527245,-0.019328,0.384905,0.020472,-2.082310,2.237641,1.527245,-0.019328,0.384905,0.020472,-2.082310,2.237641,1.527245,-0.019328,0.384905,0.651642,-66.281990,71.226318,48.613708,-0.615242,22.641447,0.651642,-66.281990,71.226318,48.613708,-0.615242,22.641447,1958,1322,2847,2559,2034,2250,,0,,,,1.74,,0.03,0.47,1.66,33.02
109,0,3.6333333333333333,-29.356,0,0,0.022378,-2.361784,2.640636,1.480899,-0.034523,0.325359,0.018365,-1.967442,2.132343,1.550630,-0.016525,0.409857,0.018365,-1.967442,2.132343,1.550630,-0.016525,0.409857,0.018365,-1.967442,2.132343,1.550630,-0.016525,0.409857,0.584579,-62.625622,67.874588,49.358078,-0.526001,24.109262,0.584579,-62.625622,67.874588,49.358078,-0.526001,24.109262,1957,1364,2810,2568,2036,2271,,0,,,,1.55,,0.03,0.43,1.59,33.11
110,0,3.6666666666666665,-29.145,0,0,0.022378,-2.272344,2.558558,1.500114,-0.029920,0.345113,0.016035,-1.847268,2.022280,1.574909,-0.013613,0.435795,0.016035,-1.847268,2.022280,1.574909,-0.013613,0.435795,0.016035,-1.847268,2.022280,1.574909,-0.013613,0.435795,0.510406,-58.800377,64.371185,50.130905,-0.433304,25.635029,0.510406,-58.800377,64.371185,50.130905,-0.433304,25.635029,1957,1407,2771,2577,2038,2294,,0,,,,1.57,,0.03,0.45,1.75,33.20
111,0,3.7,-14.717,0,0,0.022378,-2.174519,2.473650,1.522074,-0.023782,0.367191,0.013565,-1.722686,1.908401,1.600012,-0.010610,0.462462,0.013565,-1.722686,1.908401,1.600012,-0.010610,0.462462,0.013565,-1.722686,1.908401,1.600012,-0.010610,0.462462,0.431801,-54.834808,60.746277,50.929947,-0.337723,27.203619,0.431801,-54.834808,60.746277,50.929947,-0.337723,27.203619,1956,1451,2731,2586,2040,2316,,0,,,,1.52,,0.03,0.46,16.17,33.10
112,0,3.7333333333333334,-29.521,0,0,0.022378,-2.073898,2.380252,1.541288,-0.020714,0.389269,0.011076,-1.594677,1.791711,1.625800,-0.007537,0.489594,0.011076,-1.594677,1.791711,1.625800,-0.007537,0.489594,0.011076,-1.594677,1.791712,1.625800,-0.007537,0.489594,0.352547,-50.760143,57.031937,51.750824,-0.239899,28.799625,0.352547,-50.760143,57.031937,51.750824,-0.239899,28.799625,1955,1497,2690,2595,2042,2340,,0,,,,1.48,,0.02,0.40,1.60,33.19
113,0,3.7666666666666666,-29.432,0,0,0.022378,-1.976073,2.292514,1.563248,-0.017645,0.407861,0.008514,-1.464235,1.673187,1.651982,-0.004419,0.516914,0.008514,-1.464235,1.673187,1.651982,-0.004419,0.516914,0.008514,-1.464235,1.673187,1.651982,-0.004419,0.516914,0.270996,-46.608044,53.259201,52.584213,-0.140663,30.406725,0.270996,-46.608044,53.259201,52.584213,-0.140663,30.406725,1954,1544,2648,2605,2044,2363,,0,,,,1.53,,0.03,0.42,1.61,33.22
114,0,3.8,-29.366,0,0,0.022378,-1.861478,2.193455,1.587952,-0.014576,0.431101,0.005769,-1.332333,1.553739,1.678174,-0.001281,0.544201,0.005769,-1.332333,1.553739,1.678174,-0.001281,0.544201,0.022378,-1.861478,2.193455,1.587952,-0.014576,0.431101,0.712326,-59.252670,69.819824,50.546097,-0.463982,25.358852,0.712326,-59.252670,69.819824,50.546097,-0.463982,25.358852,1954,1591,2610,2614,2046,2387,relative_limit:elbow_flex,1,,,,1.56,,0.03,0.41,1.59,33.11
115,0,3.8333333333333335,-29.347,0,0,0.022378,-1.744087,2.085904,1.609912,-0.011508,0.457826,0.002977,-1.199989,1.434243,1.704129,0.001863,0.571226,0.002977,-1.199989,1.434243,1.704129,0.001863,0.571226,0.022378,-1.744087,2.085904,1.609912,-0.011508,0.457826,0.712326,-55.516018,66.396393,51.245087,-0.366302,26.930964,0.712326,-55.516018,66.396393,51.245087,-0.366302,26.930964,1953,1638,2571,2624,2048,2410,relative_limit:elbow_flex,2,,,,1.54,,0.02,0.42,1.64,33.18
116,0,3.8666666666666667,-28.970,0,0,0.022378,-1.632287,1.989675,1.612657,-0.013042,0.476418,0.000235,-1.068322,1.315622,1.729720,0.004985,0.597781,0.000235,-1.068322,1.315622,1.729720,0.004985,0.597781,0.022378,-1.632287,1.989675,1.612657,-0.013042,0.476418,0.712326,-51.957294,63.333328,51.332458,-0.415138,28.024609,0.712326,-51.957294,63.333328,51.332458,-0.415138,28.024609,1952,1685,2537,2633,2050,2433,relative_limit:elbow_flex,3,,,,1.62,,0.03,0.53,1.78,33.18
117,0,3.9,-29.135,0,0,0.022378,-1.568001,1.930239,1.601678,-0.013042,0.476418,-0.002509,-0.938462,1.198778,1.754792,0.008056,0.623685,-0.002509,-0.938462,1.198778,1.754792,0.008056,0.623685,0.022378,-1.568001,1.930239,1.601678,-0.013042,0.476418,0.712326,-49.911034,61.441437,50.982971,-0.415138,28.024609,0.712326,-49.911034,61.441437,50.982971,-0.415138,28.024609,1951,1731,2516,2642,2052,2455,"relative_limit:shoulder_lift,elbow_flex",4,,,,1.52,,0.03,0.51,1.77,33.13
118,0,3.933333333333333,-29.560,0,0,0.022378,-1.565206,1.924579,1.607167,-0.013042,0.471770,-0.005403,-0.811505,1.084602,1.779120,0.011042,0.648734,-0.005403,-0.811505,1.084602,1.779120,0.011042,0.648734,0.022378,-1.565206,1.924579,1.607167,-0.013042,0.471770,0.712326,-49.822063,61.261261,51.157715,-0.415138,27.751196,0.712326,-49.822063,61.261261,51.157715,-0.415138,27.751196,1950,1732,2514,2651,2054,2477,"relative_limit:shoulder_lift,elbow_flex",5,,,,1.38,,0.02,0.42,1.61,33.16
119,0,3.966666666666667,-29.591,0,0,0.025821,-1.584771,1.958543,1.607167,-0.013042,0.469446,-0.008430,-0.688552,0.974044,1.802498,0.013920,0.672720,-0.008430,-0.688552,0.974044,1.802498,0.013920,0.672720,0.025821,-1.584771,1.958543,1.607167,-0.013042,0.469446,0.821915,-50.444839,62.342346,51.157715,-0.415138,27.614489,0.821915,-50.444839,62.342346,51.157715,-0.415138,27.614489,1950,1725,2527,2660,2056,2497,"relative_limit:shoulder_lift,elbow_flex",6,,,,1.39,,0.02,0.42,1.59,33.28
120,0,4.0,-29.026,0,0,0.025821,-1.581976,1.984015,1.609912,-0.013042,0.469446,-0.011548,-0.570704,0.868086,1.824801,0.016669,0.695489,-0.011548,-0.570704,0.868086,1.824801,0.016669,0.695489,0.025821,-1.581976,1.984015,1.609912,-0.013042,0.469446,0.821915,-50.355873,63.153152,51.245087,-0.415138,27.614489,0.821915,-50.355873,63.153152,51.245087,-0.415138,27.614489,1949,1726,2535,2668,2058,2517,"relative_limit:shoulder_lift,elbow_flex",7,,,,1.58,,0.03,0.47,1.73,33.01
121,0,4.033333333333333,-29.281,0,0,0.025821,-1.568001,1.989675,1.609912,-0.013042,0.469446,-0.014660,-0.458957,0.767634,1.845833,0.019270,0.716876,-0.014660,-0.458957,0.767634,1.845833,0.019270,0.716876,0.025821,-1.568001,1.989675,1.609912,-0.013042,0.469446,0.821915,-49.911034,63.333328,51.245087,-0.415138,27.614489,0.821915,-49.911034,63.333328,51.245087,-0.415138,27.614489,1948,1731,2537,2675,2060,2535,"relative_limit:shoulder_lift,elbow_flex",8,,,,1.53,,0.03,0.45,1.68,33.18
122,0,4.066666666666666,-29.111,0,0,0.025821,-1.568001,2.006657,1.609912,-0.013042,0.469446,-0.017681,-0.354232,0.673530,1.865365,0.021698,0.736719,-0.017681,-0.354232,0.673530,1.865365,0.021698,0.736719,0.025821,-1.568001,2.006657,1.609912,-0.013042,0.469446,0.821915,-49.911034,63.873871,51.245087,-0.415138,27.614489,0.821915,-49.911034,63.873871,51.245087,-0.415138,27.614489,1947,1731,2543,2683,2061,2553,"relative_limit:shoulder_lift,elbow_flex",9,,,,1.58,,0.03,0.45,1.78,33.21
123,0,4.1,-29.275,0,0,0.025821,-1.565206,2.015147,1.609912,-0.013042,0.469446,-0.020510,-0.257389,0.586592,1.883197,0.023933,0.754973,-0.020510,-0.257389,0.586592,1.883197,0.023933,0.754973,0.025821,-1.565206,2.015147,1.609912,-0.013042,0.469446,0.821915,-49.822063,64.144135,51.245087,-0.415138,27.614489,0.821915,-49.822063,64.144135,51.245087,-0.415138,27.614489,1946,1732,2546,2689,2063,2568,"relative_limit:shoulder_lift,elbow_flex",10,,,,1.58,,0.04,0.47,1.59,33.11
124,0,4.133333333333334,-28.951,0,0,0.025821,-1.559616,2.029299,1.609912,-0.013042,0.469446,-0.023108,-0.169224,0.507570,1.899199,0.025964,0.771657,-0.023108,-0.169224,0.507570,1.899199,0.025964,0.771657,0.025821,-1.559616,2.029299,1.609912,-0.013042,0.469446,0.821915,-49.644123,64.594604,51.245087,-0.415138,27.614489,0.821915,-49.644123,64.594604,51.245087,-0.415138,27.614489,1945,1734,2552,2695,2064,2583,"relative_limit:shoulder_lift,elbow_flex",11,,,,1.68,,0.03,0.54,1.78,33.22
125,0,4.166666666666667,-29.354,0,0,0.029264,-1.556821,2.040620,1.609912,-0.013042,0.469446,-0.025455,-0.090355,0.436942,1.913368,0.027784,0.786757,-0.025455,-0.090355,0.436942,1.913368,0.027784,0.786757,0.029264,-1.556821,2.040620,1.609912,-0.013042,0.469446,0.931503,-49.555161,64.954956,51.245087,-0.415138,27.614489,0.931503,-49.555161,64.954956,51.245087,-0.415138,27.614489,1945,1735,2556,2700,2065,2596,"relative_limit:shoulder_lift,elbow_flex",12,,,,1.57,,0.03,0.46,1.59,33.21
126,0,4.2,-29.410,0,0,0.029264,-1.554026,2.051941,1.609912,-0.013042,0.469446,-0.027508,-0.021119,0.374769,1.925884,0.029392,0.800250,-0.027508,-0.021119,0.374769,1.925884,0.029392,0.800250,0.029264,-1.554026,2.051941,1.609912,-0.013042,0.469446,0.931503,-49.466194,65.315292,51.245087,-0.415138,27.614489,0.931503,-49.466194,65.315292,51.245087,-0.415138,27.614489,1944,1736,2559,2705,2066,2607,"relative_limit:shoulder_lift,elbow_flex",13,,,,1.51,,0.02,0.42,1.60,33.12
127,0,4.233333333333333,-29.290,0,0,0.025821,-1.551231,2.063262,1.609912,-0.013042,0.469446,-0.029225,0.038479,0.320754,1.936975,0.030798,0.812143,-0.029225,0.038479,0.320754,1.936975,0.030798,0.812143,0.025821,-1.551231,2.063262,1.609912,-0.013042,0.469446,0.821915,-49.377228,65.675674,51.245087,-0.415138,27.614489,0.821915,-49.377228,65.675674,51.245087,-0.415138,27.614489,1944,1737,2563,2709,2067,2615,"relative_limit:shoulder_lift,elbow_flex,gripper",14,,,,1.51,,0.02,0.42,1.76,33.16
128,0,4.266666666666667,-29.145,0,0,0.025821,-1.548436,2.074584,1.609912,-0.013042,0.469446,-0.030646,0.088733,0.274407,1.946872,0.032015,0.822483,-0.030646,0.088733,0.274407,1.946872,0.032015,0.822483,0.025821,-1.548436,2.074584,1.609912,-0.013042,0.469446,0.821915,-49.288254,66.036041,51.245087,-0.415138,27.614489,0.821915,-49.288254,66.036041,51.245087,-0.415138,27.614489,1943,1738,2568,2712,2068,2615,"relative_limit:shoulder_lift,elbow_flex,gripper",15,,,,1.56,,0.03,0.45,1.80,33.21
