monotonic,measured_shoulder_pan,measured_shoulder_lift,measured_elbow_flex,measured_wrist_flex,measured_wrist_roll,measured_gripper,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,hold_reason,settled
31.262,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.295,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.329,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.362,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.396,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.429,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.462,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.496,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.529,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.563,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.596,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.629,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.663,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.696,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.730,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.763,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.796,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.830,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.863,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.897,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.930,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.963,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.997,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.030,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.064,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.097,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.130,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.164,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.197,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.231,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.264,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.297,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.331,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.364,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.398,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.431,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.464,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.498,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.531,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.565,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.598,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.631,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.665,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.698,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.731,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.765,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.798,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.832,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.865,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.898,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.932,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.965,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
32.999,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.032,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.065,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.099,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.132,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.166,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.199,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.232,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.266,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.299,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.333,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.366,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.399,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.433,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.466,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.500,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.533,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.566,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.600,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.633,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.666,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.700,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.733,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.767,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.800,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.833,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.867,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.900,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.934,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
33.967,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.001,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.034,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.067,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.101,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.134,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.168,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.201,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.234,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.268,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.301,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.335,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.368,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.401,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.435,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.468,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.502,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.535,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.568,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.602,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.635,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.669,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.702,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.735,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.769,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.802,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.836,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.869,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.902,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.936,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
34.969,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.003,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.036,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.069,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.103,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.136,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.170,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.203,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.236,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.270,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.303,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.337,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.370,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.403,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.437,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.470,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.503,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.537,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.570,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.604,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.637,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.670,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.704,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.737,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.771,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.804,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.837,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.871,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.904,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.938,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
35.971,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.004,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.038,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.071,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.105,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.138,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.171,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.205,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.238,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.272,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.305,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.338,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.372,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.405,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.439,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.472,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.505,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.539,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.572,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.606,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.639,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.672,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.706,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.739,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.773,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.806,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.839,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.873,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.906,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.940,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
36.973,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.006,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.040,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.073,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.106,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.140,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.173,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.207,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.240,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.273,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.307,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.340,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.374,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.407,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.441,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.474,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.507,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.541,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.574,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.607,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.641,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.674,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.708,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.741,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.774,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.808,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.841,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.875,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.908,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.941,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
37.975,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.008,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.042,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.075,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.108,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.142,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.175,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.209,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.242,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.275,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.309,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.342,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.376,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.409,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.442,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.476,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.509,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.543,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.576,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.609,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.643,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.676,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.710,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.743,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.776,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.810,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.843,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.877,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.910,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.943,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
38.977,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
39.010,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
39.043,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
39.077,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
